"modGenes","modUniprotIDs"
"contig150641","Q6L8H1"
"contig99856","Q26255"
"contig145472","P12105"
"contig182707","O14111"
"contig146561","O95714"
"contig177351","Q13813"
"contig72679","P70470"
"contig169114","P84104"
"contig179904","O46392"
"contig114844","A2AJN7"
"contig177965_146397_184733","Q9D2G9"
"contig176975","P50398"
"contig151288","Q03146"
"contig151251","Q13451"
"contig55053","Q5SRE5"
"contig107457","Q9CPX6"
"contig106896","Q5R448"
"contig171638","Q9HB40"
"contig77131","P25103"
"contig178377","Q9NWH7"
"contig152194","Q9P4X3"
"contig218303","Q5REK4"
"contig115070","Q12ZW4"
"contig106320","Q47Z72"
"contig115748","P48065"
"contig211979","E9C998"
"contig203756","A8WHP3"
"contig148716","Q86IV4"
"contig107173","Q9NPF4"
"contig205077_148511","Q8TAQ2"
"contig138993","A5A6I3"
"contig182984","No_Uniprotmatch"
"contig77557","Q80ZA4"
"contig170688","Q7T2D4"
"contig105705_117143","Q7TQC7"
"contig55653_25902","Q8BG30"
"contig18272","Q0VCA2"
"contig171663_213709","No_Uniprotmatch"
"contig69972_112410","Q9D882"
"contig169222","Q6RI86"
"contig147034","Q5ZJ54"
"contig106976","O62852"
"contig211868","Q2LD37"
"contig149437_154961_115924","Q80TT2"
"contig82846","Q6ZWB6"
"contig157246_135075","Q04841"
"contig152671","Q9UH92"
"contig152718","Q7ZVZ6"
"contig179621","C3ZUG6"
"contig170687","No_Uniprotmatch"
"contig177021","O93484"
"contig12883","O94431"
"contig152686_105485","Q95209"
"contig79629","Q6P819"
"contig154171_209339","Q8JFZ2"
"contig104587","Q9DBS1"
"contig104126","P63100"
"contig6807_137583","Q2VL90"
"contig105052","Q9Z1T2"
"contig169742","P58022"
"contig15490_179260_212860","Q5TTP0"
"contig4971","O35182"
"contig170349","Q80YS9"
"contig106368","Q5C9Z4"
"contig153092","Q6P2B1"
"contig212769","O43670"
"contig218415_116470_193157","P22002"
"contig209068","Q6PCQ0"
"contig169081","Q7JQD3"
"contig69163","P98164"
"contig68707_158845","A2A3L6"
"contig72230","Q12874"
"contig69048","Q9D565"
"contig145342","P12105"
"contig68300","Q6GQ73"
"contig151197","No_Uniprotmatch"
"contig116427","P53597"
"contig204865","Q2LD37"
"contig114315","No_Uniprotmatch"
"contig94063","Q9BUX1"
"contig110706","A1L162"
"contig82388_200618","P26044"
"contig159485","Q9W391"
"contig148715_156923","Q9NU22"
"contig148789","Q5M8Y7"
"contig55637","Q5T0N1"
"contig111194","Q9ERI6"
"contig152777_153218","P52826"
"contig145784","Q16820"
"contig97110","Q08DX6"
"contig138718","Q9Y6K8"
"contig57930_135111_159841","O61585"
"contig148670","Q8NFG4"
"contig193067_68207","Q9UKK3"
"contig109651_151730","Q9BGI1"
"contig9837_43256","P51792"
"contig145802","Q5XGM3"
"contig169843","Q17QZ4"
"contig104108_178914","O60094"
"contig109225","Q03146"
"contig145528_211923","Q80X82"
"contig103066","No_Uniprotmatch"
"contig148102","Q6ZUG5"
"contig208234_111965","Q8NEM8"
"contig600074","Q9VBW3"
"contig112269_97265","Q02225"
"contig216800","P70490"
"contig137908","Q9H9Q2"
"contig79180","Q8TDI0"
"contig152449","P23468"
"contig114213","Q3B8N0"
"contig15033","Q8BFR2"
"contig151237","P82970"
"contig10673","Q2NL34"
"contig218290","No_Uniprotmatch"
"contig152450","No_Uniprotmatch"
"contig202063_130058","Q9H5I5"
"contig152594","O55192"
"contig72398","No_Uniprotmatch"
"contig204433","Q95209"
"contig24474_8625_16301","Q63934"
"contig73680","No_Uniprotmatch"
"contig218411","B5FZ63"
"contig209043","Q6B855"
"contig114215_153807_105112","B3Y618"
"contig179814","Q8TDN6"
"contig178016","A6H7H7"
"contig154257","No_Uniprotmatch"
"contig147630","Q80TR8"
"contig103330","Q91VP7"
"contig185339","No_Uniprotmatch"
"contig72245","C3YNC1"
"contig76521","O54774"
"contig171758","Q8BG93"
"contig174942_207975_212421_172070","O35114"
"contig208229_21399","Q9H9Q4"
"contig173719","Q96DM1"
"contig66415_192500_80502","Q6P832"
"contig98135_191747","Q2YDR3"
"contig11291","C7G3A0"
"contig119960_93993_24191_82875_210444","Q8N2E2"
"contig74672_188806_104944","Q99JH1"
"contig74889","P42893"
"contig71924_129222_23131","Q8IZC6"
"contig176740","A8Q821"
"contig148761","Q8K010"
"contig96818","Q9NFN6"
"contig204331","Q08CH3"
"contig76768","B8LPJ4"
"contig109456","P00637"
"contig157526_76719","Q99LJ7"
"contig160229_82717","Q9ULB1"
"contig99227","Q6Y288"
"contig104811","No_Uniprotmatch"
"contig68530","Q7TPZ8"
"contig218328","No_Uniprotmatch"
"contig145178","P14866"
"contig177362","P12256"
"contig174647","E2C9V1"
"contig94470","Q2KID6"
"contig159107","No_Uniprotmatch"
"contig189814_208223_13079","P26262"
"contig109615_180762","Q4R4T8"
"contig203506","Q9TTR7"
"contig205235","Q6P5L8"
"contig148824","A8WHP3"
"contig214120","No_Uniprotmatch"
"contig13321","Q9Y1A3"
"contig180268","Q6GQD1"
"contig209221","P27476"
"contig57307_212866","Q6DJ06"
"contig148759","C3ZUP4"
"contig152575","No_Uniprotmatch"
"contig170037","F0GQS2"
"contig110572_209947_143872_158851_147247","C3YT84"
"contig68607","No_Uniprotmatch"
"contig107249","A9CB34"
"contig106932","P57787"
"contig71634_39191","Q66IV1"
"contig169544","O95359"
"contig216634","No_Uniprotmatch"
"contig203425_158423","Q99L04"
"contig167190","Q62231"
"contig99331","Q9H3E2"
"contig77975_11653","Q8JG54"
"contig76472","Q5SUV2"
"contig168868","Q5M7P5"
"contig108824_146436","Q6ZQK0"
"contig153539","C3Y7N1"
"contig189366","P62262"
"contig188455","C3YC00"
"contig53254_118953","Q8TD57"
"contig155531_158125","Q9Z309"
"contig152199","Q9CR50"
"contig154212_189225","P12256"
"contig111859","O43766"
"contig159279_157271_75557","B2RX12"
"contig115407","Q64057"
"contig175754_59180_189574","P08630"
"contig204206","Q64701"
"contig93824","No_Uniprotmatch"
"contig158219_94456_70151","Q3ZD69"
"contig148501","Q5VYJ5"
"contig5004_107831","No_Uniprotmatch"
"contig106682","Q5T1B0"
"contig147451","Q8BTI8"
"contig21535","Q2M389"
"contig131895","Q5R7A8"
"contig107280","O57525"
"contig72562","Q5TCS8"
"contig72994_180027","Q9JJ09"
"contig211156","C3XSR5"
"contig115327","P62744"
"contig204131","Q8IYT3"
"contig56894","Q8BKR5"
"contig69936","B2RX14"
"contig152213","P25291"
"contig96733","P38487"
"contig69821","Q502J7"
"contig202072","Q6PFM9"
"contig211254_158718","E3NV63"
"contig69875","Q4QQV2"
"contig155267","Q4QRK0"
"contig147967","F0JKP6"
"contig189708_46513_208150","Q9U518"
"contig208216","Q9P2P6"
"contig208471_189944","Q0V8T5"
"contig59928","A0AVK6"
"contig150501_100166_149264","Q8VHT8"
"contig195007","C3Y5C7"
"contig170958_77189_2712_147679","Q61824"
"contig152508","Q9U6Y5"
"contig97828","No_Uniprotmatch"
"contig148606","Q8R1X6"
"contig16460","Q09225"
"contig75728","P74334"
"contig168188","Q16820"
"contig98876_145675","Q15ZW3"
"contig65771","O15439"
"contig108191","Q9VSF3"
"contig170019","No_Uniprotmatch"
"contig178391","Q9QZR6"
"contig159658","Q28H87"
"contig109931_171953","Q12904"
"contig212121_178489","P09212"
"contig200328_118149_68671","P54948"
"contig113970_147980","Q5T1M5"
"contig76294","Q62825"
"contig204903_71290_177749","Q96RY7"
"contig117258_175788","O15162"
"contig60181","Q5PPX7"
"contig147413","Q5RF07"
"contig204285_104172","Q25464"
"contig97236","Q8IZ69"
"contig78505","O15050"
"contig146974","Q3B7L9"
"contig70117","No_Uniprotmatch"
"contig145793","Q942L2"
"contig112352","No_Uniprotmatch"
"contig7601_69470","Q9W391"
"contig152331","Q9DGN0"
"contig155854","P35439"
"contig5806","No_Uniprotmatch"
"contig168937","Q91924"
"contig98311","No_Uniprotmatch"
"contig149605","Q96DM1"
"contig71681_99957","Q80U44"
"contig76315","No_Uniprotmatch"
"contig210148","Q5RF84"
"contig171678","Q6PCQ0"
"contig208452","Q5SSH7"
"contig106957","Q5I598"
"contig105291","No_Uniprotmatch"
"contig164782_68004","Q8R332"
"contig600153","Q8WXG9"
"contig77734","Q16665"
"contig14194","Q5R6R7"
"contig99143_1574_175595_82492","P00734"
"contig73541_174814","B5DF93"
"contig153349","Q5VUM1"
"contig20596_147131","Q6GM78"
"contig68905_203944","Q5RAY5"
"contig190843","Q6S5C2"
"contig151566","Q8VE96"
"contig99679","Q8C6J9"
"contig99979","Q9UKN1"
"contig218391","E7EYU7"
"contig145855","Q2KJG3"
"contig176902","Q60997"
"contig17754_147885","O02389"
"contig16291_204362_96412","Q9UJA3"
"contig113344_195063","Q3T197"
"contig13472","Q6ZMW3"
"contig146638","No_Uniprotmatch"
"contig117966","C3ZZY4"
"contig210083","No_Uniprotmatch"
"contig68573","Q9ULD6"
"contig136511_147925","Q16706"
"contig103920","Q99502"
"contig205378","A4IGL7"
"contig112195","No_Uniprotmatch"
"contig151799","Q9U6Y6"
"contig151367","Q8TEA7"
"contig174587","P35505"
"contig186665","No_Uniprotmatch"
"contig120319","Q9VCA2"
"contig69151","P36836"
"contig151321","P72745"
"contig52941","P23588"
"contig113724","Q99P88"
"contig147479_118982","P61765"
"contig107595","Q96JB1"
"contig209192","A5A6I3"
"contig146931","Q8N129"
"contig204148","Q14789"
"contig151537_204755","Q32PW3"
"contig171440","P62315"
"contig152404","Q7ZXT3"
"contig169366","P41252"
"contig111465_139021","Q9CW42"
"contig189002","Q9CXV1"
"contig881_145233","No_Uniprotmatch"
"contig73067","O16025"
"contig212014","Q7QC84"
"contig150791","E9CHL4"
"contig19039_75673","Q9Y5B0"
"contig23030_82703","Q3UZD5"
"contig71710","B4KFU7"
"contig110122","B3CRZ0"
"contig99595_79986","O08967"
"contig58571","Q2HJF7"
"contig72310_108238","A1DWM3"
"contig190080","O14046"
"contig76765_217140","Q9Z0U4"
"contig213296","Q9QZA6"
"contig111468","Q8IVF4"
"contig178545","O35459"
"contig71061","Q9R0A0"
"contig146681","Q96RW7"
"contig182661","Q03376"
"contig73865_72846_203828_11770","Q7Z7E8"
"contig125068","No_Uniprotmatch"
"contig175901","P28799"
"contig75351","O96019"
"contig21212_174325","O08912"
"contig153177","F7A6V8"
"contig195578","No_Uniprotmatch"
"contig154520","No_Uniprotmatch"
"contig108430","P33610"
"contig20642","P62836"
"contig145337","Q96ES7"
"contig182255","Q8BN82"
"contig148818","P42026"
"contig182005_150111_154532","Q9D2V7"
"contig147608","Q96CG8"
"contig179896","Q63ZT8"
"contig116375_162830","A8TX70"
"contig105523","Q9Y6Y1"
"contig21283","Q6IP59"
"contig207907","Q3ZBD7"
"contig204039","P50053"
"contig154318","Q64232"
"contig96916_11294","Q6DH02"
"contig105049","Q25C79"
"contig74896_177467","Q10411"
"contig112637","E9CI53"
"contig60399","Q99747"
"contig60217_105168","Q9NVE7"
"contig71841","Q8N695"
"contig180517","No_Uniprotmatch"
"contig97445","O95071"
"contig174447","O08839"
"contig176612_171452","Q14562"
"contig47571_215917","B3S0V9"
"contig73470_178641","Q3UGF1"
"contig151763","Q6Q0N1"
"contig59387_154873","A1L1W9"
"contig151171_97617","E9C1P1"
"contig176644","Q4KM14"
"contig11654_10727_111639","Q86UW9"
"contig147172_174704","O95071"
"contig104928_209224_108938","Q8WWF8"
"contig211475_18491","Q9UMY4"
"contig137444","Q6PEC0"
"contig203791","Q3B5G3"
"contig75672_104621_181988","A4XU32"
"contig69086","Q9PV94"
"contig173282_170937","Q5PR00"
"contig58614","A6PWD2"
"contig69993","Q9JHS4"
"contig169471","A0JP85"
"contig211324_109725","Q9NXS3"
"contig69333","Q5RAS1"
"contig210806","No_Uniprotmatch"
"contig179908_69486","P50143"
"contig214983_216891","Q8CG08"
"contig109835","Q8N695"
"contig137849","O67622"
"contig99948_152119_147434","Q9J569"
"contig170586_147753_174422","Q9U943"
"contig129533","Q99MQ3"
"contig146782","Q13283"
"contig203716","Q5VYJ5"
"contig204394_174937","O95394"
"contig177724_156435_151497","Q00004"
"contig74839","Q9DAA6"
"contig108434_147514","No_Uniprotmatch"
"contig208033","Q5IS58"
"contig81936","Q5ZLK1"
"contig127535","A4II29"
"contig151505","Q6AXP4"
"contig153413","Q9QZA6"
"contig58853","Q96JA1"
"contig9432","No_Uniprotmatch"
"contig149821","Q61191"
"contig132595","Q91VN6"
"contig106050","No_Uniprotmatch"
"contig69572","Q68FV3"
"contig94040_151828_177953","Q91V01"
"contig151723","Q8IXR5"
"contig79926","Q03601"
"contig146526","Q14980"
"contig153851","Q99LS3"
"contig25706_216521","No_Uniprotmatch"
"contig209813","Q5R5L3"
"contig69092","Q9Y6Y1"
"contig150085","Q28GJ2"
"contig76440","O43897"
"contig98932","Q9UPS8"
"contig90452","Q62348"
"contig7809","O70593"
"contig150167","No_Uniprotmatch"
"contig65983","Q15915"
"contig70928_180462","P07560"
"contig3161","Q9CQI7"
"contig112744","Q2GGS4"
"contig22394_152077","Q61035"
"contig159183","Q6GQB9"
"contig103989","No_Uniprotmatch"
"contig208251","Q3UR85"
"contig170276","Q5TGI0"
"contig153420_94480_106845_154863","Q2LE78"
"contig205768","O43586"
"contig18968_203212","Q5XIG6"
"contig209072","P15690"
"contig151926","Q6DDW2"
"contig146069","Q5T1B0"
"contig205234","Q59022"
"contig150534","Q148A4"
"contig99144","Q08DV6"
"contig145084","Q07008"
"contig135029","Q9D844"
"contig153516_199493_100246_170823","O75643"
"contig182871","A6QP15"
"contig205249_180842","Q8TDI0"
"contig150904_59369","C3YEC9"
"contig600121","Q9H977"
"contig176007","No_Uniprotmatch"
"contig56486_112983_104013_7610","P53356"
"contig71912","Q9Y2D4"
"contig151527","P55567"
"contig205248","P78417"
"contig169840_104157","P12387"
"contig152877","P38650"
"contig212473","Q7DFU6"
"contig154292","Q8N695"
"contig131384_151292","Q8TEX9"
"contig109394","Q9NQT8"
"contig137787","E4V1P9"
"contig112546_109502","P26642"
"contig176899","Q6V0K7"
"contig187845","P0C6B8"
"contig105566","No_Uniprotmatch"
"contig112735","Q5BK09"
"contig76296_111262","Q9WVL0"
"contig147522","No_Uniprotmatch"
"contig109190","Q68EL3"
"contig118573_95326","Q5M864"
"contig98816_47835_57099","Q3KP44"
"contig173154","No_Uniprotmatch"
"contig169825","D2V414"
"contig73193_81439","P42325"
"contig156461","No_Uniprotmatch"
"contig181735","No_Uniprotmatch"
"contig174293","C3YWU0"
"contig150894","Q6PCQ0"
"contig112021","Q9P202"
"contig116871","Q9VCA9"
"contig148613_107845_216777_165704_208464","Q92626"
"contig147060","Q99MJ9"
"contig137303","P0C6B8"
"contig149037_109896_107711_119488","Q96Q15"
"contig181977_77780_113943","Q5R7M2"
"contig171300","Q6GQB9"
"contig76000","Q9DB98"
"contig209762","Q28DV7"
"contig153327","No_Uniprotmatch"
"contig6717","Q08DA5"
"contig59809","B3SCA3"
"contig152262","O35972"
"contig200486","Q9Y6M1"
"contig211360_55358_26056","Q9JIS1"
"contig111531","Q6PAB3"
"contig72075","P0C5J4"
"contig46572","Q32PZ3"
"contig16189","Q08834"
"contig113850_114447_150093_116982","Q4R4C7"
"contig170847","Q9NTJ4"
"contig205913","Q15717"
"contig97524_600242_170728","P61917"
"contig148785","Q6ZTY8"
"contig148857","Q75VX8"
"contig105538","O60551"
"contig169301","Q3T0J9"
"contig76794","P52209"
"contig188658_10815","B3RTL2"
"contig202554","Q9Y2C9"
"contig148700","No_Uniprotmatch"
"contig213101","Q27504"
"contig173716","Q9H4K1"
"contig185920","P00919"
"contig152802","Q9TV36"
"contig79011_210419_155601","No_Uniprotmatch"
"contig159931","Q9R0Q8"
"contig58562","B3S5L9"
"contig138773_80798","Q96DP5"
"contig145266_153552","Q68FD5"
"contig71481","Q01728"
"contig65789_15589","Q15751"
"contig171924","Q5R5U1"
"contig157815_179454","O14727"
"contig115263_73711_149566","Q6GQ82"
"contig120320","A8MY62"
"contig79187","Q3TXU5"
"contig73746","Q60520"
"contig215531_219495","P18519"
"contig97780","No_Uniprotmatch"
"contig216213","Q9EQC4"
"contig175794","P52209"
"contig129733","Q86Y56"
"contig71400","Q07008"
"contig214004_7854","Q78KK3"
"contig180192_139337_58559","O24145"
"contig108075","Q6GNG8"
"contig74022_148695_179898","No_Uniprotmatch"
"contig79255_211130","P35439"
"contig196100","Q5R587"
"contig203537","Q5F471"
"contig181073","No_Uniprotmatch"
"contig57740","Q8CJ69"
"contig192986","Q32L89"
"contig56587","Q6P1S4"
"contig207824","O70258"
"contig107446","Q7ZYZ7"
"contig205217","P55210"
"contig204738_13619_189431_213009","Q5F4A1"
"contig146909","Q2LD37"
"contig110441_212711","Q5R7G6"
"contig146975","O55005"
"contig69154","No_Uniprotmatch"
"contig11796_116779","O43147"
"contig74300","Q08257"
"contig65657_97460_7782","O42412"
"contig180783_153029_172103","Q63769"
"contig87149","No_Uniprotmatch"
"contig158153","Q9CXR1"
"contig60420","Q92547"
"contig215266","C3ZLQ8"
"contig152740","Q8NBF2"
"contig99462","No_Uniprotmatch"
"contig178038","Q5PQ53"
"contig210450","No_Uniprotmatch"
"contig83017_179151","Q8BXQ8"
"contig169678","A4IGY6"
"contig99607","Q9BW91"
"contig202486","Q6YHK3"
"contig148003","Q29504"
"contig192851","Q75QI0"
"contig121934","No_Uniprotmatch"
"contig68934","Q875Q8"
"contig119174","P18549"
"contig174594","Q8NFD2"
"contig178443","Q6NRT6"
"contig23654","Q4KLA0"
"contig203462","Q08BR4"
"contig106954","P97363"
"contig182122","A4IGL7"
"contig113513","C9JJ37"
"contig178004","Q8TEA7"
"contig176850","Q32LN0"
"contig177247","Q4LDE5"
"contig132940_202521","O95714"
"contig150898","Q9D7P6"
"contig179019_129815","Q60441"
"contig147821","A0JMU5"
"contig177220","Q15075"
"contig7689","Q86V85"
"contig108252","B3RI30"
"contig110121","Q08731"
"contig203814","P17130"
"contig184505_155127","Q8NA66"
"contig147704","Q7TNS2"
"contig65950","P08799"
"contig77756_218388_170928","Q9N0V4"
"contig82599","Q17QQ2"
"contig188926","No_Uniprotmatch"
"contig209957","Q5R7L9"
"contig69870_68789","Q6NVP7"
"contig52141","P85037"
"contig82091","Q8JHZ8"
"contig71493_103113","O88450"
"contig98666","P70211"
"contig81217_138533","Q64428"
"contig78384","Q3KQF0"
"contig174466","Q7A362"
"contig150117","Q1RMU5"
"contig188856","Q64620"
"contig182558_92708_203245_107698_209468_169817","Q6ZM86"
"contig180533","Q5I0H4"
"contig151112_150505_107037_225_21395_167788_104841_69467_52523","Q96AY4"
"contig97002_152066_91447_130426","C3ZI47"
"contig170041","Q4R7D9"
"contig109899","Q924S5"
"contig204710","Q5TZA2"
"contig111961","O54988"
"contig107815","Q86UP6"
"contig182953","P22059"
"contig169296","Q5VYJ5"
"contig169736","P52295"
"contig189376","P22757"
"contig152894_184544","Q4R9E0"
"contig98578","Q86I22"
"contig151372_93739","Q54KF7"
"contig183482","C4IFU2"
"contig147624","Q498T2"
"contig210259","Q6Y685"
"contig195651","No_Uniprotmatch"
"contig131759","Q9JIY5"
"contig99880","No_Uniprotmatch"
"contig68737_148223_164672_110801_173849_203529","O54941"
"contig74377","A6X919"
"contig217991","P21783"
"contig103881","Q9UBJ2"
"contig178511","B5X5D0"
"contig8800","C3YQJ6"
"contig107044","P74334"
"contig108044","No_Uniprotmatch"
"contig212876","P77234"
"contig130029_97759_111990_172225","C3ZKW5"
"contig99156","Q99MV7"
"contig76254","Q8CES0"
"contig205156","No_Uniprotmatch"
"contig72829","P11586"
"contig203692","Q9JHS9"
"contig204365","No_Uniprotmatch"
"contig181897","Q6IND7"
"contig140854_177276","A0E3J8"
"contig155311","P18052"
"contig117098","Q9P055"
"contig81044","P49961"
"contig154425_151693_106407","Q5RBH9"
"contig70098","Q8BND3"
"contig206021","P44573"
"contig148650","Q08D69"
"contig145136","Q15075"
"contig179320","Q5RAS1"
"contig145406","Q14643"
"contig151362","Q96C24"
"contig193957","O70521"
"contig115837_104567_210699_133121","Q9WU01"
"contig204856","No_Uniprotmatch"
"contig180088","Q52WZ8"
"contig73650","Q26613"
"contig154553_71197","F7BQ38"
"contig208258_149388_129338_188001","P59438"
"contig600156","No_Uniprotmatch"
"contig148379","Q32PH0"
"contig171112","Q98SP7"
"contig168773","Q8WUM4"
"contig116688","No_Uniprotmatch"
"contig179493_205616","C3Y0D8"
"contig1208_115571","Q3ZBL4"
"contig165113_74682","Q5FVN8"
"contig152899","Q7Z5J8"
"contig56441","Q8R4K8"
"contig170266","Q9DCH2"
"contig180430","No_Uniprotmatch"
"contig71627","O08583"
"contig148663","Q9UP83"
"contig77302","P07942"
"contig177150","Q6GNL7"
"contig174483","Q5TCZ1"
"contig149659","Q91X17"
"contig137613","Q9W6I0"
"contig13732_77631","P91685"
"contig10637","A4IFD0"
"contig78998","P18754"
"contig171446_125937","Q9JHD1"
"contig130928","Q9JIT1"
"contig176910","Q2T9N0"
"contig215871","No_Uniprotmatch"
"contig147509","Q13309"
"contig146407","Q96KP1"
"contig154260","O70628"
"contig77246","P25386"
"contig195105","Q9NQT8"
"contig159764_119973","F2E1J8"
"contig149001","Q8CBX0"
"contig109986_70381_104862","O13395"
"contig165672","No_Uniprotmatch"
"contig170872","Q8BWY7"
"contig139581","Q6P256"
"contig191822_158353_214040","Q7L1T6"
"contig23974_72056","Q5S006"
"contig148805","Q148D5"
"contig143834","Q96FX7"
"contig219703","Q90678"
"contig97267","Q8IY17"
"contig186521","P09090"
"contig176773","Q8C428"
"contig150960","Q8CFB4"
"contig104375","Q8BIH0"
"contig147477_178487","O95831"
"contig119843_148312","Q91437"
"contig148617","Q6GN29"
"contig76623","P70490"
"contig209609","Q4T8Q4"
"contig69701_149568_113717_137755_75515","Q91365"
"contig149758_59529_130632_79141_146594","Q13009"
"contig146425_176770","Q502W6"
"contig106763","Q9NZF1"
"contig73395_26078","O18883"
"contig600169","Q8CCK0"
"contig158578","Q8NHR9"
"contig203226","Q15075"
"contig80600","P87362"
"contig119678_94224","Q8NHU2"
"contig69943","Q2VL90"
"contig147847","C9JQI7"
"contig177513","Q80T32"
"contig204588","B4PY40"
"contig77219","No_Uniprotmatch"
"contig75510","Q58F21"
"contig146847","Q5R3I4"
"contig172056_195830","Q92609"
"contig115462_98979_79829","A4IG62"
"contig74479","C3XPE6"
"contig150829","Q9D2H2"
"contig10366_169504","P13816"
"contig108111","Q5EBF8"
"contig175897","Q8IV36"
"contig152175","F6SC79"
"contig150886","Q96RW7"
"contig81237","A1X283"
"contig146804","B0XLK0"
"contig93621","Q9F234"
"contig78278","O22494"
"contig8916","Q2TBV6"
"contig183858","No_Uniprotmatch"
"contig23877","Q5ZJF6"
"contig151021","Q502B3"
"contig185349","Q32LQ6"
"contig77166","Q6GYQ0"
"contig189759_82779_78955_178081","O15439"
"contig42382_191490","No_Uniprotmatch"
"contig147648_71291","Q9CYL5"
"contig191701_187099","Q4V8S3"
"contig82013_120241","Q3MSQ8"
"contig173621","Q6GNL7"
"contig177185","P14733"
"contig72060","Q5BJQ7"
"contig169113_153054_119473_160689","Q9JJG9"
"contig109546_147642","F6QA93"
"contig208538","Q7TQA3"
"contig106560_114965","Q2KIN0"
"contig69730","P35061"
"contig151231_175745","Q08937"
"contig170456","Q96N67"
"contig133159_193953","Q96GQ7"
"contig177828","A6QLE6"
"contig79346","P08630"
"contig600064","Q90243"
"contig74614","Q5F485"
"contig178359","Q5UQ60"
"contig19657_147313","Q9H0J4"
"contig115427","Q5ZMS4"
"contig202366","Q86YT6"
"contig151588","Q1JPZ7"
"contig111178_149524","Q8BLA8"
"contig18796_204438","No_Uniprotmatch"
"contig176147","Q6NVE9"
"contig114183_154083","Q5RAS1"
"contig145407","A0JP86"
"contig76364","Q8CEE7"
"contig204717","Q2TBE0"
"contig210687_152443","Q9C0H5"
"contig54913","Q9UM54"
"contig145800_170421","P54939"
"contig104718","A4IGL7"
"contig73034","Q5T8P6"
"contig48304_145382","No_Uniprotmatch"
"contig22009","Q6IQU6"
"contig112123_147737","Q14679"
"contig155390","Q8CG45"
"contig192121","No_Uniprotmatch"
"contig110991","Q7K0E3"
"contig151835","Q9V0D5"
"contig156874","Q3MHS2"
"contig149551_151458","Q8K1T0"
"contig108188","Q9CQU8"
"contig176093","Q6IC98"
"contig75531_180982","O05389"
"contig189702","O76329"
"contig154255","Q2M389"
"contig118639","Q5SUV2"
"contig152248","A9CB34"
"contig212552_93138_218541_209435_26508_201852_107923","Q5S007"
"contig151932_18730","Q10451"
"contig171504","No_Uniprotmatch"
"contig211546","Q14008"
"contig119771","Q8WWB3"
"contig152353","Q17QH8"
"contig53287","Q5XGY1"
"contig147961","E2BPM8"
"contig114223","Q15061"
"contig178626_204051","P13284"
"contig75184","No_Uniprotmatch"
"contig70870","Q3U1J4"
"contig107493","E0VZ25"
"contig118383","Q29RK2"
"contig68203","P18907"
"contig77991","Q9CXC3"
"contig190763_106687","F2TZZ3"
"contig209929","Q2QLG1"
"contig189960","No_Uniprotmatch"
"contig76671","B3S388"
"contig105849_205966_77249","P98198"
"contig107491_4138_148087","P02457"
"contig152351","Q9VBX3"
"contig121288","Q17QT2"
"contig177810_137851_97556_103929","Q59HJ6"
"contig80899","O14514"
"contig22785_91459","C3YCS3"
"contig114478","C3Y539"
"contig58731","P19971"
"contig58671","Q5ZK77"
"contig204533","P20693"
"contig121322_74868","Q8N157"
"contig209643","Q7TNG8"
"contig202970_196286","Q9C0G6"
"contig148165","Q8R512"
"contig21077_181183","Q66IM1"
"contig218530","No_Uniprotmatch"
"contig130591_113890_119666_131837","C3ZB38"
"contig146569","Q8IVF4"
"contig204570","No_Uniprotmatch"
"contig159261_111707","Q8R023"
"contig153396","No_Uniprotmatch"
"contig176392","E9H7F2"
"contig161194_53275","A6G5I7"
"contig23351","A8SMG2"
"contig76408","Q92777"
"contig104142_174302_152809","Q28XE2"
"contig137264_151213","No_Uniprotmatch"
"contig218890","Q40784"
"contig176663","No_Uniprotmatch"
"contig194018_139668_202330","Q32LQ0"
"contig77971","Q15119"
"contig152167","O75690"
"contig210488","No_Uniprotmatch"
"contig176100","P51532"
"contig114108_78601_213590_70289","O00116"
"contig69655","No_Uniprotmatch"
"contig150914","O54889"
"contig170451","O70579"
"contig212485","Q64IX7"
"contig159199_211308","B5DF89"
"contig120063","Q6GNL7"
"contig210487_108641","P56182"
"contig145151","Q8NDM7"
"contig152038","Q96DN6"
"contig180205","C3YWU0"
"contig153239","No_Uniprotmatch"
"contig69498","Q5REW9"
"contig157682","Q5ZIF1"
"contig202041_179123_107837_112217","P11475"
"contig130873","O08740"
"contig210091","Q6GL69"
"contig147713","No_Uniprotmatch"
"contig81634","Q8IZU2"
"contig176240","Q9P2E5"
"contig176016","Q15428"
"contig175746_24125","Q16698"
"contig17225","A8E4L1"
"contig195271_77243_218098","P50429"
"contig169911","C3YWU0"
"contig79207_198817_113865_218718_206009_77860_99443_72959","Q15643"
"contig104155_53047","P36633"
"contig150775","Q8R1A4"
"contig152310","Q12769"
"contig145431","Q9SX31"
"contig104824","P42232"
"contig185253","A5PJ65"
"contig148439","Q17QF0"
"contig44219","P14733"
"contig147186","Q9VAC5"
"contig146482","P36633"
"contig204802","No_Uniprotmatch"
"contig176665","Q16665"
"contig211285","Q9P2L0"
"contig209266","P23468"
"contig147667","No_Uniprotmatch"
"contig104692","P23228"
"contig204754","No_Uniprotmatch"
"contig80214","Q02974"
"contig169864","Q5R613"
"contig74942","Q58A42"
"contig78110","No_Uniprotmatch"
"contig152341","Q5U3G6"
"contig180564","Q5BKX0"
"contig104332_193565_153572","Q6YHK3"
"contig178646_210156_108969_104266","C3ZKS2"
"contig147759","Q8VID6"
